"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000025","PUBLISHED","2014","AFR","KEN","","","62","61.80000","","","DHS 2014."
"MDG_0000000025","PUBLISHED","2005","EUR","KGZ","","","98","97.90000","",""," TransMonEE Kyrgyzstan, National Statistical Committee of the Kyrgyz Republic; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2004","EUR","KGZ","","","98","98.20000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","EUR","KGZ","","","99","98.90000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2000","WPR","KIR","","","85","85.00000","","","Secretariat of the Pacific Community (SPC); 2004.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2015","AMR","KNA","","","100","100.00000","","","WHO/PAHO; 2016.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2003","WPR","KOR","","","100","99.90000","","","Korea Institute for Health and Social Affairs; 2012. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2016","EMR","KWT","","","100","99.90000","","","Central Statistical Bureau (Office) [Kuwait]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2012","WPR","LAO","","","40","40.10000","","","Survey for years 2011-2012. MICS 2011-12/DHS 2011-12 (LSIS 2011-12)."
"MDG_0000000025","PUBLISHED","2005","WPR","LAO","","","15","14.60000","","","RHS 2005."
"MDG_0000000025","PUBLISHED","2013","AFR","LBR","","","61","61.10000","","","DHS 2013."
"MDG_0000000025","PUBLISHED","2006","AMR","LCA","","","98","97.90000","","","WHO/PAHO; 2008.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","AMR","LCA","","","100","100.00000","","","WHO/PAHO; 2007.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2004","AMR","LCA","","","100","100.00000","","","WHO/PAHO; 2006.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","AMR","LCA","","","99","99.00000","","","WHO/PAHO; 2005.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2011","EUR","LVA","","","99","98.60000","","","The Centre for Disease Prevention and Control of Latvia; 2012.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2008","EUR","LVA","","","99","99.10000","","","The Centre of Health Economics [Latvia]; 2010.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EUR","MDA","","","100","99.70000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","EUR","MDA","","","100","99.50000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2011","SEAR","MDV","","","99","98.80000","","","Ministry of Health [Republic of Maldives]; 2013."
"MDG_0000000025","PUBLISHED","2010","SEAR","MDV","","","98","98.20000","","","Ministry of Health and Family [Republic of Maldives]; 2012."
"MDG_0000000025","PUBLISHED","2017","WPR","MHL","","","92","92.40000","","","ICHNS 2017."
"MDG_0000000025","PUBLISHED","2011","WPR","MHL","","","90","90.10000","","","Ministry of Health [Republic of the Marshall Islands]; 2012."
"MDG_0000000025","PUBLISHED","2010","WPR","MHL","","","90","90.00000","","","Ministry of Health [Republic of the Marshall Islands]; 2012."
"MDG_0000000025","PUBLISHED","2008","EUR","MKD","","","100","99.70000","","","State Statistical Office [Macedonia]; 2012."
"MDG_0000000025","PUBLISHED","2007","EUR","MKD","","","100","99.60000","","","State Statistical Office [Macedonia]; 2012."
"MDG_0000000025","PUBLISHED","2006","EUR","MKD","","","98","97.80000","","","Survey for years 2005-2006. MICS 2005-2006."
"MDG_0000000025","PUBLISHED","2006","EUR","MKD","","","99","99.20000","","","State Statistical Office [Macedonia]; 2010."
"MDG_0000000025","PUBLISHED","2013","EUR","MLT","","","100","99.90000","","","Directorate for Health Information and Research (DHIR) [Malta]; 2014.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2012","EUR","MLT","","","100","99.50000","","","Department of Health Information and Research (DHIR) [Malta]; 2013.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2010","EUR","MLT","","","100","99.80000","","","Department of Health Information and Research (DHIR) [Malta]; 2011.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2013","EUR","MNE","","","99","99.00000","","","MICS 2013."
"MDG_0000000025","PUBLISHED","2007","EUR","MNE","","","100","99.70000","","","Statistical Office [Montenegro]; 2009.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2004","WPR","MNG","","","100","99.70000","","","CHIPS 2006. WHO/WPRO; 2006.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","AFR","MOZ","","","73","73.00000","","","AIS 2015."
"MDG_0000000025","PUBLISHED","2008","AFR","MOZ","","","55","55.30000","","","MICS 2008."
"MDG_0000000025","PUBLISHED","2003","AFR","MUS","","","98","98.40000","","","Ministry of Health and Quality of Life [Mauritius]; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2000","AFR","MUS","","","100","99.70000","",""," Republic of Mauritius, UNDP; 2013.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","AFR","MWI","","","90","89.80000","","","Survey for years 2015-2016. DHS 2015-16. Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2005","WPR","MYS","","","98","98.10000","","","Ministry of Health [Malaysia]; 2006.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2004","WPR","MYS","","","98","98.00000","","","Ministry of Health [Malaysia]; 2005.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","WPR","MYS","","","98","97.60000","","","Ministry of Health [Malaysia]; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","AMR","NIC","","","96","96.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","AMR","NIC","","","95","95.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2014","AMR","NIC","","","95","95.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2000","WPR","NIU","","","100","100.00000","","","Secretariat of the Pacific Community (SPC); 2004.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2018","EUR","NOR","","","99","99.20000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2020.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2016","EUR","NOR","","","99","99.10000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","NOR","","","99","99.10000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2003.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2001","EUR","NOR","","","99","99.10000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2002.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2016","SEAR","NPL","","","58","58.00000","","","DHS 2016.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2008","WPR","NZL","","","97","96.70000","","","Ministry of Health [New Zealand]; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","WPR","NZL","","","97","96.70000","","","Ministry of Health [New Zealand]; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2005","WPR","NZL","","","97","96.60000","","","Ministry of Health [New Zealand]; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EMR","OMN","","","99","98.60000","","","Ministry of Health [Oman]; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","EMR","OMN","","","99","99.00000","","","Ministry of Health [Oman]; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EMR","OMN","","","98","98.00000","","","Ministry of Health [Oman]; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","EMR","OMN","","","98","98.00000","","","Ministry of Health [Oman]; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","AMR","PAN","","","95","95.00000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2016."
"MDG_0000000025","PUBLISHED","2014","AMR","PAN","","","94","93.90000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2015."
"MDG_0000000025","PUBLISHED","2002","AMR","PAN","","","94","94.20000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2007.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2000","AMR","PAN","","","91","90.50000","","","Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2019","AMR","PER","","","92","92.10000","","","ENDES 2019 - Resultados Preliminares. INEI 2019.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2013","WPR","PHL","","","73","72.80000","","","DHS 2013."
"MDG_0000000025","PUBLISHED","2008","WPR","PHL","","","62","62.20000","","","DHS 2008."
"MDG_0000000025","PUBLISHED","2018","WPR","PLW","","","100","100.00000","","","Ministry of Finance [Palau]; 2019."
"MDG_0000000025","PUBLISHED","2006","WPR","PLW","","","100","100.00000","","","CHIPS 2007. WHO/WPRO; 2007.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2002","WPR","PLW","","","100","100.00000","","","Secretariat of the Pacific Community (SPC); 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2018","WPR","PNG","","","56","56.40000","","","Survey for years 2016-2018. DHS 2016-2018.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2006","EUR","POL","","","99","99.40000","","","Central Statistical Office [Poland]; 2007.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2005","EUR","POL","","","99","99.30000","","","Central Statistical Office [Poland]; 2010.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2004","EUR","POL","","","100","99.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","AMR","PRY","","","97","97.30000","",""," Dirección General de Estadística, Encuestas y Censos (DGEEC) [Paraguay]; 2018.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2016","AMR","PRY","","","96","95.50000","","","MICS 2016."
"MDG_0000000025","PUBLISHED","2002","AMR","PRY","","","86","85.80000","","","WHO/PAHO; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2014","EMR","PSE","","","100","99.60000","","","MICS 2014."
"MDG_0000000025","PUBLISHED","2006","EMR","QAT","","","100","100.00000","","","Statistics Authority [Qatar]; 2007."
"MDG_0000000025","PUBLISHED","2004","EMR","QAT","","","100","100.00000","","","The Planning Council [Qatar]; 2005."
"MDG_0000000025","PUBLISHED","2003","EMR","QAT","","","100","100.00000","","","The Planning Council [Qatar]; 2004."
"MDG_0000000025","PUBLISHED","2008","EUR","ROU","","","99","99.40000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","EUR","ROU","","","99","98.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","ROU","","","98","98.20000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2005","EUR","ROU","","","98","98.10000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","RUS","","","100","99.50000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
